,mse_score,trial_id,return_period,seq_len,lr,momentum,optim_type,num_layers,hidden_size,num_fc_layers,activation_type
788,0.02823055937599412,011e8_00788,2,2,0.01,0.2787271477833504,2,2,32,3,3
939,0.028232093027082298,011e8_00939,2,2,0.1,0.23065620999666409,2,4,64,3,1
1069,0.028248882202697802,011e8_01069,2,2,0.1,0.595956234192627,2,8,16,3,2
933,0.028259682185164,011e8_00933,2,2,0.1,0.38163462266725,2,4,16,3,1
786,0.028260945641556533,011e8_00786,2,2,0.01,0.7217163134900991,2,2,32,3,1
450,0.028317472454671158,011e8_00450,2,2,0.001,0.1979324890942646,1,8,8,2,1
686,0.02832025584377393,011e8_00686,2,2,0.001,0.7038811354704699,2,2,64,1,3
1019,0.028340807955687452,011e8_01019,2,2,0.01,0.364952559258524,2,8,128,2,3
984,0.028351697060685653,011e8_00984,2,2,0.1,0.6251349422454069,2,8,64,1,1
769,0.028362134762415205,011e8_00769,2,2,0.001,0.7169516318253291,2,2,16,3,2
748,0.028388508895044733,011e8_00748,2,2,0.01,0.18953717004176154,2,2,128,2,2
849,0.028391628414480584,011e8_00849,2,2,0.1,0.4387407238833455,2,4,64,1,1
803,0.028398458617529106,011e8_00803,2,2,0.1,0.5519655971116245,2,2,32,3,3
628,0.028407409831257464,011e8_00628,2,2,0.1,0.4137697410867689,2,1,128,2,2
749,0.02841710363489748,011e8_00749,2,2,0.01,0.8855272811796685,2,2,128,2,3
709,0.02843285256901975,011e8_00709,2,2,0.1,0.8788557566320427,2,2,16,1,2
724,0.028536143984272247,011e8_00724,2,2,0.001,0.7934573842863161,2,2,16,2,2
645,0.028544208926733337,011e8_00645,2,2,0.01,0.754131734264984,2,1,8,3,1
701,0.028547954771330677,011e8_00701,2,2,0.01,0.5419883913697742,2,2,64,1,3
621,0.02856362921985036,011e8_00621,2,2,0.1,0.5197254590362026,2,1,32,2,1
698,0.028581305689723488,011e8_00698,2,2,0.01,0.34373760892858973,2,2,32,1,3
985,0.028601392492638655,011e8_00985,2,2,0.1,0.6234024258333175,2,8,64,1,2
708,0.028605909360918603,011e8_00708,2,2,0.1,0.8299366737141858,2,2,16,1,1
472,0.02862300438559389,011e8_00472,2,2,0.01,0.6268048857242133,1,8,32,2,2
600,0.02864246207150493,011e8_00600,2,2,0.01,0.4646950134662524,2,1,8,2,1
789,0.0286520070806406,011e8_00789,2,2,0.01,0.8733011239379287,2,2,64,3,1
727,0.028653172302214768,011e8_00727,2,2,0.001,0.43790836743628647,2,2,32,2,2
695,0.0286536346508401,011e8_00695,2,2,0.01,0.7280482802679316,2,2,16,1,3
851,0.02866120902968481,011e8_00851,2,2,0.1,0.4338243062235866,2,4,64,1,3
1017,0.028672337514683798,011e8_01017,2,2,0.01,0.8259743718664379,2,8,128,2,1
496,0.028678065846173516,011e8_00496,2,2,0.001,0.7661258282991454,1,8,8,3,2
658,0.028691080735991352,011e8_00658,2,2,0.01,0.1796594165473933,2,1,128,3,2
938,0.0287072239380518,011e8_00938,2,2,0.1,0.4402747189616093,2,4,32,3,3
986,0.028764873785499735,011e8_00986,2,2,0.1,0.2546677635417256,2,8,64,1,3
634,0.02877681006938281,011e8_00634,2,2,0.001,0.6154171865708238,2,1,16,3,2
632,0.028783604262558368,011e8_00632,2,2,0.001,0.3902404852602309,2,1,8,3,3
575,0.028789227139335124,011e8_00575,2,2,0.1,0.7068706477372085,2,1,16,1,3
763,0.028801185048149887,011e8_00763,2,2,0.1,0.21630300155619492,2,2,128,2,2
715,0.028830318377213397,011e8_00715,2,2,0.1,0.7137758173168202,2,2,64,1,2
743,0.02885159334653991,011e8_00743,2,2,0.01,0.6539401107228466,2,2,32,2,3
791,0.028877076945248454,011e8_00791,2,2,0.01,0.15037433738937925,2,2,64,3,3
696,0.028880104401339382,011e8_00696,2,2,0.01,0.7622549664108945,2,2,32,1,1
747,0.02891127947389574,011e8_00747,2,2,0.01,0.6746870595572243,2,2,128,2,1
687,0.028915964084956763,011e8_00687,2,2,0.001,0.8842416021533449,2,2,128,1,1
668,0.028962597769941714,011e8_00668,2,2,0.1,0.35383842751721173,2,1,32,3,3
626,0.02898445656753276,011e8_00626,2,2,0.1,0.3546938981693365,2,1,64,2,3
721,0.028991459591557883,011e8_00721,2,2,0.001,0.5913501427144139,2,2,8,2,2
889,0.029011435734230227,011e8_00889,2,2,0.1,0.5334912703763329,2,4,16,2,2
850,0.02901246657439232,011e8_00850,2,2,0.1,0.3187220373045818,2,4,64,1,2
897,0.029041761919767334,011e8_00897,2,2,0.1,0.41562019160808406,2,4,128,2,1
1073,0.029124612530779713,011e8_01073,2,2,0.1,0.2806213864184077,2,8,32,3,3
754,0.02915079314250002,011e8_00754,2,2,0.1,0.11502360158751959,2,2,16,2,2
693,0.029185095940124518,011e8_00693,2,2,0.01,0.6406176364156735,2,2,16,1,1
692,0.029204262058349282,011e8_00692,2,2,0.01,0.5356343122337539,2,2,8,1,3
733,0.02924027202318411,011e8_00733,2,2,0.001,0.6197199854902058,2,2,128,2,2
685,0.029269458387641844,011e8_00685,2,2,0.001,0.8849638172321145,2,2,64,1,2
1024,0.029299901646662636,011e8_01024,2,2,0.1,0.4585731002212775,2,8,16,2,2
762,0.029318105835338754,011e8_00762,2,2,0.1,0.7183886928883408,2,2,128,2,1
810,0.029318381294139127,011e8_00810,2,2,0.001,0.11603243225728051,2,4,8,1,1
1072,0.029319530305924327,011e8_01072,2,2,0.1,0.6336682026523768,2,8,32,3,2
891,0.029324848324452056,011e8_00891,2,2,0.1,0.8282492543620781,2,4,32,2,1
802,0.029359359859004168,011e8_00802,2,2,0.1,0.7639687284411674,2,2,32,3,2
1029,0.029369942666659727,011e8_01029,2,2,0.1,0.8427748202495345,2,8,64,2,1
574,0.029386843908592197,011e8_00574,2,2,0.1,0.5292462454818208,2,1,16,1,2
624,0.02939868550112888,011e8_00624,2,2,0.1,0.594906734702163,2,1,64,2,1
573,0.029402916088449558,011e8_00573,2,2,0.1,0.5863499800446526,2,1,16,1,1
697,0.029407850605586924,011e8_00697,2,2,0.01,0.6689398974313447,2,2,32,1,2
718,0.029447229935845212,011e8_00718,2,2,0.1,0.38875016675390117,2,2,128,1,2
936,0.029512054991020456,011e8_00936,2,2,0.1,0.6574172907511932,2,4,32,3,1
688,0.02952473639674351,011e8_00688,2,2,0.001,0.4039925033314494,2,2,128,1,2
1028,0.02954930412164816,011e8_01028,2,2,0.1,0.46035993079426907,2,8,32,2,3
711,0.029556010035862237,011e8_00711,2,2,0.1,0.8720384901064406,2,2,32,1,1
770,0.02958784337432605,011e8_00770,2,2,0.001,0.36846627197116166,2,2,16,3,3
619,0.029590570549120745,011e8_00619,2,2,0.1,0.5283716471115292,2,1,16,2,2
582,0.02959414127790886,011e8_00582,2,2,0.1,0.6590856640226311,2,1,128,1,1
640,0.0296286035136976,011e8_00640,2,2,0.001,0.7847647589635433,2,1,64,3,2
768,0.02967448286315364,011e8_00768,2,2,0.001,0.8446774797634106,2,2,16,3,1
406,0.02968833880484152,011e8_00406,2,2,0.001,0.8176781832732277,1,8,8,1,2
758,0.029713985081665277,011e8_00758,2,2,0.1,0.5399095709990183,2,2,32,2,3
1026,0.02971654757791497,011e8_01026,2,2,0.1,0.7690580103403603,2,8,32,2,1
677,0.02974429929450864,011e8_00677,2,2,0.001,0.8756579112281412,2,2,8,1,3
691,0.02975758413178525,011e8_00691,2,2,0.01,0.7430511794169065,2,2,8,1,2
728,0.029786243437812103,011e8_00728,2,2,0.001,0.8955978108012189,2,2,32,2,3
719,0.029809709963012323,011e8_00719,2,2,0.1,0.45748047066777864,2,2,128,1,3
651,0.029829889850793687,011e8_00651,2,2,0.01,0.5058156783861012,2,1,32,3,1
746,0.029834223412741202,011e8_00746,2,2,0.01,0.19253468654068656,2,2,64,2,3
623,0.029850526483205318,011e8_00623,2,2,0.1,0.16589846206394787,2,1,32,2,3
756,0.029869364387393786,011e8_00756,2,2,0.1,0.35332085766677945,2,2,32,2,1
608,0.029996542342877994,011e8_00608,2,2,0.01,0.8690645994152154,2,1,32,2,3
689,0.030004130705642052,011e8_00689,2,2,0.001,0.6329349876258041,2,2,128,1,3
717,0.03006650509538139,011e8_00717,2,2,0.1,0.40142349994129434,2,2,128,1,1
690,0.030081671509451614,011e8_00690,2,2,0.01,0.4105196188866793,2,2,8,1,1
652,0.030086163441770813,011e8_00652,2,2,0.01,0.49248722261465083,2,1,32,3,2
602,0.03011842596721652,011e8_00602,2,2,0.01,0.7411004164170233,2,1,8,2,3
937,0.03012124156597991,011e8_00937,2,2,0.1,0.2402958343556396,2,4,32,3,2
725,0.03012359425763755,011e8_00725,2,2,0.001,0.21493700991224207,2,2,16,2,3
622,0.030125991732967636,011e8_00622,2,2,0.1,0.7808524889655829,2,1,32,2,2
667,0.030143471545067052,011e8_00667,2,2,0.1,0.26795349088180687,2,1,32,3,2
637,0.03014500539257785,011e8_00637,2,2,0.001,0.43974691142597944,2,1,32,3,2
121,0.030170312611714482,011e8_00121,2,2,0.1,0.5408351201938849,1,1,8,3,2
581,0.030170987497391208,011e8_00581,2,2,0.1,0.8112517658390044,2,1,64,1,3
941,0.030240600634487257,011e8_00941,2,2,0.1,0.7520202846652739,2,4,64,3,3
734,0.030258449651424286,011e8_00734,2,2,0.001,0.7345194110549947,2,2,128,2,3
716,0.030307489698591025,011e8_00716,2,2,0.1,0.7740477963341644,2,2,64,1,3
614,0.03038811383096624,011e8_00614,2,2,0.01,0.8235346564403953,2,1,128,2,3
302,0.03049074071257324,011e8_00302,2,2,0.1,0.595903930574201,1,4,8,1,3
929,0.030601862436374284,011e8_00929,2,2,0.01,0.18171727618413708,2,4,128,3,3
771,0.030688722364269966,011e8_00771,2,2,0.001,0.7628843911205734,2,2,32,3,1
700,0.03078239757486313,011e8_00700,2,2,0.01,0.11687706168944,2,2,64,1,2
854,0.030938763820918657,011e8_00854,2,2,0.1,0.25431251244359565,2,4,128,1,3
804,0.030964773319305555,011e8_00804,2,2,0.1,0.552224799361608,2,2,64,3,1
607,0.03098558884148883,011e8_00607,2,2,0.01,0.6362730877409473,2,1,32,2,2
92,0.031027317207656578,011e8_00092,2,2,0.001,0.3953814930311469,1,1,8,3,3
579,0.031053106965462516,011e8_00579,2,2,0.1,0.7011370141317615,2,1,64,1,1
488,0.03105400715817693,011e8_00488,2,2,0.1,0.3078741158784484,1,8,32,2,3
165,0.03107395387823878,011e8_00165,2,2,0.1,0.6892945459501202,1,2,8,1,1
586,0.03110007758239476,011e8_00586,2,2,0.001,0.8577244903225659,2,1,8,2,2
613,0.031111642561472183,011e8_00613,2,2,0.01,0.8048701154937256,2,1,128,2,2
987,0.031127717683917564,011e8_00987,2,2,0.1,0.24242608281157443,2,8,128,1,1
45,0.03118379583430372,011e8_00045,2,2,0.001,0.34696347967525193,1,1,8,2,1
407,0.031204183993483892,011e8_00407,2,2,0.001,0.8778873922091696,1,8,8,1,3
167,0.031217917543192714,011e8_00167,2,2,0.1,0.7511862431324752,1,2,8,1,3
794,0.031224238025449835,011e8_00794,2,2,0.01,0.7193507750062889,2,2,128,3,3
610,0.031242228856391427,011e8_00610,2,2,0.01,0.23372375785020366,2,1,64,2,2
744,0.03125045267925747,011e8_00744,2,2,0.01,0.17189337229947999,2,2,64,2,1
659,0.03125591399144523,011e8_00659,2,2,0.01,0.8523949770212856,2,1,128,3,3
361,0.031262502420219065,011e8_00361,2,2,0.001,0.21853733822403731,1,4,8,3,2
806,0.03127265937260067,011e8_00806,2,2,0.1,0.412480496377153,2,2,64,3,3
694,0.03129747331340616,011e8_00694,2,2,0.01,0.1593867066306233,2,2,16,1,2
262,0.03130618181133149,011e8_00262,2,2,0.1,0.32176071462450107,1,2,32,3,2
483,0.03134607724595967,011e8_00483,2,2,0.1,0.8936245135368582,1,8,16,2,1
516,0.03136462519945434,011e8_00516,2,2,0.01,0.23486767213688717,1,8,32,3,1
392,0.03137364711248529,011e8_00392,2,2,0.1,0.8494870498680482,1,4,8,3,3
405,0.03137840647624806,011e8_00405,2,2,0.001,0.8947642249697138,1,8,8,1,1
166,0.03140531942613354,011e8_00166,2,2,0.1,0.7302917241623892,1,2,8,1,2
729,0.031417077453392346,011e8_00729,2,2,0.001,0.8367830983852975,2,2,64,2,1
523,0.031422606135164524,011e8_00523,2,2,0.01,0.8656284244040418,1,8,128,3,2
683,0.03144510411384755,011e8_00683,2,2,0.001,0.550375741454645,2,2,32,1,3
670,0.03146306878813345,011e8_00670,2,2,0.1,0.7107400008526273,2,1,64,3,2
257,0.0314643943014939,011e8_00257,2,2,0.1,0.8239143417934546,1,2,8,3,3
256,0.0314827462079118,011e8_00256,2,2,0.1,0.7664671309943738,1,2,8,3,2
556,0.03159064523642103,011e8_00556,2,2,0.01,0.6525142299376923,2,1,8,1,2
168,0.0315930871025906,011e8_00168,2,2,0.1,0.736656238854778,1,2,16,1,1
684,0.0316259046139959,011e8_00684,2,2,0.001,0.6725784306793328,2,2,64,1,1
47,0.031647743763030436,011e8_00047,2,2,0.001,0.6351601608513258,1,1,8,2,3
211,0.03167337721629489,011e8_00211,2,2,0.1,0.6974797496553399,1,2,8,2,2
720,0.03169494667245483,011e8_00720,2,2,0.001,0.5620171625630758,2,2,8,2,1
350,0.031709041397688445,011e8_00350,2,2,0.1,0.20974310145415365,1,4,16,2,3
1917,0.03171253318693999,011e8_01917,3,2,0.01,0.2078105406073812,2,4,128,1,1
259,0.03175327802152795,011e8_00259,2,2,0.1,0.1948430548406429,1,2,16,3,2
773,0.03178764579002997,011e8_00773,2,2,0.001,0.7138446727848359,2,2,32,3,3
852,0.031805076801131184,011e8_00852,2,2,0.1,0.6335797707069599,2,4,128,1,1
182,0.03181406376646921,011e8_00182,2,2,0.001,0.5593048952894909,1,2,8,2,3
305,0.031844433077529176,011e8_00305,2,2,0.1,0.634375876927645,1,4,16,1,3
137,0.03187291122795183,011e8_00137,2,2,0.001,0.10858877828718434,1,2,8,1,3
214,0.031890802086471756,011e8_00214,2,2,0.1,0.6420582143759952,1,2,16,2,2
347,0.03191878258371311,011e8_00347,2,2,0.1,0.1760551731728656,1,4,8,2,3
1074,0.03192283873829639,011e8_01074,2,2,0.1,0.3529256358405676,2,8,64,3,1
349,0.03192573596164344,011e8_00349,2,2,0.1,0.8918738562509042,1,4,16,2,2
988,0.03194288973495744,011e8_00988,2,2,0.1,0.4378178034026221,2,8,128,1,2
2001,0.03195038609302922,011e8_02001,3,2,0.01,0.6183399380277319,2,4,32,3,1
1919,0.03195967122644996,011e8_01919,3,2,0.01,0.6809663924991722,2,4,128,1,3
1843,0.03196000749183919,011e8_01843,3,2,0.1,0.6530731943749748,2,2,128,2,2
1947,0.0319680561494455,011e8_01947,3,2,0.001,0.7798408272175374,2,4,128,2,1
345,0.031975620885461534,011e8_00345,2,2,0.1,0.22993421051632534,1,4,8,2,1
1504,0.03197712176409458,011e8_01504,3,2,0.01,0.6133913138740623,1,8,16,1,2
1740,0.031980386695701184,011e8_01740,3,2,0.1,0.8918466394141972,2,1,8,3,1
1914,0.0319832596824237,011e8_01914,3,2,0.01,0.4694517682803633,2,4,64,1,1
1960,0.03198880205392546,011e8_01960,3,2,0.01,0.8321249027316755,2,4,64,2,2
2006,0.03199551634845379,011e8_02006,3,2,0.01,0.26747180779693636,2,4,64,3,3
1787,0.03200196404630821,011e8_01787,3,2,0.1,0.608936912754374,2,2,8,1,3
1732,0.032003033289691514,011e8_01732,3,2,0.01,0.548457715055126,2,1,32,3,2
1959,0.03200519988660137,011e8_01959,3,2,0.01,0.3433931262806167,2,4,64,2,1
1953,0.03200654740135106,011e8_01953,3,2,0.01,0.6751578525299927,2,4,16,2,1
1918,0.03201065726975179,011e8_01918,3,2,0.01,0.31728616747170857,2,4,128,1,2
1870,0.03201283817215611,011e8_01870,3,2,0.01,0.516471651930893,2,2,64,3,2
853,0.032021797920860816,011e8_00853,2,2,0.1,0.16503740593386595,2,4,128,1,2
424,0.03202765686342106,011e8_00424,2,2,0.01,0.7736533255711077,1,8,16,1,2
580,0.03204331689779393,011e8_00580,2,2,0.1,0.4317625578447096,2,1,64,1,2
1901,0.03204852467018301,011e8_01901,3,2,0.001,0.5264731907022479,2,4,64,1,3
1860,0.03204986210811434,011e8_01860,3,2,0.01,0.30548982586474277,2,2,8,3,1
1957,0.03205351635063861,011e8_01957,3,2,0.01,0.3488490167446757,2,4,32,2,2
1940,0.03205437577851379,011e8_01940,3,2,0.001,0.6406036985061624,2,4,16,2,3
303,0.03205668975802153,011e8_00303,2,2,0.1,0.17407788970764243,1,4,16,1,1
1944,0.032058875345121904,011e8_01944,3,2,0.001,0.23844959357625184,2,4,64,2,1
2005,0.03206519653679556,011e8_02005,3,2,0.01,0.24929500527151643,2,4,64,3,2
300,0.03206662219845494,011e8_00300,2,2,0.1,0.14410468636826357,1,4,8,1,1
2094,0.03206999670216029,011e8_02094,3,2,0.01,0.82172102670881,2,8,64,2,1
2129,0.032070083647958963,011e8_02129,3,2,0.001,0.18797351106656715,2,8,128,3,3
2139,0.03207053760387009,011e8_02139,3,2,0.01,0.8038776677143631,2,8,64,3,1
2127,0.03207066579642608,011e8_02127,3,2,0.001,0.11051894004826589,2,8,128,3,1
2141,0.032070814025556726,011e8_02141,3,2,0.01,0.8297113912632734,2,8,64,3,3
1534,0.032071921940957926,011e8_01534,3,2,0.001,0.46095827462773764,1,8,16,2,2
2092,0.03207247623194267,011e8_02092,3,2,0.01,0.28925922733232867,2,8,32,2,2
2140,0.03207338546734063,011e8_02140,3,2,0.01,0.7272570771489278,2,8,64,3,2
2008,0.03207338717259334,011e8_02008,3,2,0.01,0.7971749432314075,2,4,128,3,2
1905,0.03207606510678476,011e8_01905,3,2,0.01,0.2652211785684143,2,4,8,1,1
2054,0.03207652598740495,011e8_02054,3,2,0.01,0.2547519678710637,2,8,128,1,3
2093,0.03207679540080147,011e8_02093,3,2,0.01,0.10140901855490317,2,8,32,2,3
2137,0.03207738002853156,011e8_02137,3,2,0.01,0.21001950876338338,2,8,32,3,2
2052,0.03207871598300924,011e8_02052,3,2,0.01,0.5027475281166526,2,8,128,1,1
1998,0.03208187292366889,011e8_01998,3,2,0.01,0.19352485951849385,2,4,16,3,1
2145,0.03208302350871802,011e8_02145,3,2,0.1,0.8638810681268385,2,8,8,3,1
2053,0.03208321265596921,011e8_02053,3,2,0.01,0.4947838197990223,2,8,128,1,2
1502,0.03208547944406068,011e8_01502,3,2,0.01,0.5233500810780377,1,8,8,1,3
1501,0.03208585129466278,011e8_01501,3,2,0.01,0.2796270055594959,1,8,8,1,2
1594,0.03208688986525402,011e8_01594,3,2,0.01,0.2605741763652806,1,8,16,3,2
1590,0.03208706699858887,011e8_01590,3,2,0.01,0.8368488409401456,1,8,8,3,1
2091,0.032087517611335194,011e8_02091,3,2,0.01,0.22877598530478904,2,8,32,2,1
1592,0.03208761939582645,011e8_01592,3,2,0.01,0.3476597199516346,1,8,8,3,3
1591,0.032087644468043915,011e8_01591,3,2,0.01,0.6327098885855839,1,8,8,3,2
1595,0.03208833399173696,011e8_01595,3,2,0.01,0.6302860749575243,1,8,16,3,3
1545,0.03208924267521881,011e8_01545,3,2,0.01,0.5008700160506431,1,8,8,2,1
1593,0.03208958755907284,011e8_01593,3,2,0.01,0.4082010577297076,1,8,16,3,1
2095,0.03208969060254065,011e8_02095,3,2,0.01,0.688302853018649,2,8,64,2,2
1547,0.0320898152733326,011e8_01547,3,2,0.01,0.7040280175644867,1,8,8,2,3
480,0.03209080678051248,011e8_00480,2,2,0.1,0.746346723932079,1,8,8,2,1
1726,0.032090902913367726,011e8_01726,3,2,0.01,0.28238715228908906,2,1,8,3,2
2142,0.03209110398137916,011e8_02142,3,2,0.01,0.8838261303399839,2,8,128,3,1
1550,0.03209149043036776,011e8_01550,3,2,0.01,0.6051354623244375,1,8,16,2,3
1548,0.0320920234347947,011e8_01548,3,2,0.01,0.5605279638964986,1,8,16,2,1
1910,0.0320922073902489,011e8_01910,3,2,0.01,0.36494061951700496,2,4,16,1,3
1986,0.0320926013932201,011e8_01986,3,2,0.001,0.7740194444094616,2,4,32,3,1
1909,0.0320927785613608,011e8_01909,3,2,0.01,0.24174139144706155,2,4,16,1,2
2138,0.0320938890369481,011e8_02138,3,2,0.01,0.2857203000028822,2,8,32,3,3
2002,0.03209547490570352,011e8_02002,3,2,0.01,0.37204211777375085,2,4,32,3,2
1579,0.032096646616969884,011e8_01579,3,2,0.001,0.5823246358562261,1,8,16,3,2
2050,0.03209744276067598,011e8_02050,3,2,0.01,0.15690104938047905,2,8,64,1,2
1982,0.03209864981349084,011e8_01982,3,2,0.001,0.435729530470783,2,4,8,3,3
1938,0.03209869234386598,011e8_01938,3,2,0.001,0.18376173043786662,2,4,16,2,1
2089,0.03209902564924499,011e8_02089,3,2,0.01,0.3612376498109494,2,8,16,2,2
2025,0.03210272255303838,011e8_02025,3,2,0.001,0.1811389528187225,2,8,8,1,1
1997,0.03210370807449055,011e8_01997,3,2,0.01,0.13663420159001252,2,4,8,3,3
2000,0.03210461450196846,011e8_02000,3,2,0.01,0.5173988255018808,2,4,16,3,3
2150,0.03210570779024122,011e8_02150,3,2,0.1,0.8990735487787427,2,8,16,3,3
2136,0.03210586988184615,011e8_02136,3,2,0.01,0.26562869323346305,2,8,32,3,1
2034,0.03210725681466783,011e8_02034,3,2,0.001,0.20506033145107658,2,8,64,1,1
2047,0.03210732940617771,011e8_02047,3,2,0.01,0.20753987468001922,2,8,32,1,2
2088,0.03210892863437948,011e8_02088,3,2,0.01,0.24272079662844429,2,8,16,2,1
2115,0.03210924424569757,011e8_02115,3,2,0.001,0.5241369840804223,2,8,8,3,1
2085,0.03210951452713468,011e8_02085,3,2,0.01,0.21769518854736367,2,8,8,2,1
1890,0.03210991706313519,011e8_01890,3,2,0.001,0.8271233993561454,2,4,8,1,1
1951,0.032111411543153355,011e8_01951,3,2,0.01,0.1774262460610621,2,4,8,2,2
2043,0.032112354143281896,011e8_02043,3,2,0.01,0.2423853193127025,2,8,16,1,1
1995,0.03211363819942062,011e8_01995,3,2,0.01,0.35337250619753735,2,4,8,3,1
1546,0.03211364396430349,011e8_01546,3,2,0.01,0.5707955371052326,1,8,8,2,2
2084,0.03211481358588372,011e8_02084,3,2,0.001,0.5099474329497011,2,8,128,2,3
2090,0.03211519392098198,011e8_02090,3,2,0.01,0.35314993267649886,2,8,16,2,3
2087,0.032116449730381254,011e8_02087,3,2,0.01,0.34554378397258995,2,8,8,2,3
2133,0.03211680775540847,011e8_02133,3,2,0.01,0.3552703502173514,2,8,16,3,1
2040,0.032117117601486125,011e8_02040,3,2,0.01,0.3582131302307886,2,8,8,1,1
2086,0.032117377510956245,011e8_02086,3,2,0.01,0.3041066077060426,2,8,8,2,2
1942,0.03211766182480544,011e8_01942,3,2,0.001,0.7735192013540287,2,4,32,2,2
2051,0.03211847129653927,011e8_02051,3,2,0.01,0.5491800016165348,2,8,64,1,3
2117,0.032118637018418585,011e8_02117,3,2,0.001,0.8340742630864925,2,8,8,3,3
1983,0.03211921529353302,011e8_01983,3,2,0.001,0.8619376462073307,2,4,16,3,1
1954,0.03211960879040763,011e8_01954,3,2,0.01,0.6202183453236892,2,4,16,2,2
1907,0.03211998796567183,011e8_01907,3,2,0.01,0.5336210098589736,2,4,8,1,3
2042,0.032120738085795394,011e8_02042,3,2,0.01,0.21859295158550146,2,8,8,1,3
2121,0.032121850165568136,011e8_02121,3,2,0.001,0.6037102351906275,2,8,32,3,1
2048,0.032122483083238035,011e8_02048,3,2,0.01,0.470929095641586,2,8,32,1,3
1952,0.03212285790767028,011e8_01952,3,2,0.01,0.3312634759928409,2,4,8,2,3
1500,0.032123485363430376,011e8_01500,3,2,0.01,0.7285779461346703,1,8,8,1,1
2082,0.032123902740876814,011e8_02082,3,2,0.001,0.5019149100092326,2,8,128,2,1
1908,0.03212407049683719,011e8_01908,3,2,0.01,0.6654806150596302,2,4,16,1,1
2049,0.03212423593159343,011e8_02049,3,2,0.01,0.6236515322875427,2,8,64,1,1
2120,0.032124804958947276,011e8_02120,3,2,0.001,0.32610212952998585,2,8,16,3,3
1961,0.032124901281651505,011e8_01961,3,2,0.01,0.32635304049565916,2,4,64,2,3
2134,0.0321250684621909,011e8_02134,3,2,0.01,0.48929424980725933,2,8,16,3,2
2135,0.03212586083502358,011e8_02135,3,2,0.01,0.47188343525648724,2,8,16,3,3
2028,0.032127905318387454,011e8_02028,3,2,0.001,0.817686631315535,2,8,16,1,1
2072,0.03212790706106363,011e8_02072,3,2,0.001,0.24396112741598117,2,8,8,2,3
2041,0.03212856542015209,011e8_02041,3,2,0.01,0.48815757519753666,2,8,8,1,2
1955,0.03212923898793983,011e8_01955,3,2,0.01,0.16853767388978672,2,4,16,2,3
1999,0.03213065654978566,011e8_01999,3,2,0.01,0.6194178513393288,2,4,16,3,2
2103,0.03213148471574656,011e8_02103,3,2,0.1,0.8860384114830471,2,8,16,2,1
2070,0.03213172224024883,011e8_02070,3,2,0.001,0.8821979025513159,2,8,8,2,1
1950,0.03213188924216676,011e8_01950,3,2,0.01,0.49812681761337296,2,4,8,2,1
2044,0.0321350939304871,011e8_02044,3,2,0.01,0.5634193450095873,2,8,16,1,2
1897,0.03213551707655113,011e8_01897,3,2,0.001,0.6988941309148256,2,4,32,1,2
2078,0.03213555884749759,011e8_02078,3,2,0.001,0.7871974170964887,2,8,32,2,3
2130,0.032135842903678304,011e8_02130,3,2,0.01,0.5694986553601201,2,8,8,3,1
1958,0.03213701126224321,011e8_01958,3,2,0.01,0.21450119977812215,2,4,32,2,3
2071,0.032137785138560394,011e8_02071,3,2,0.001,0.8007239200943371,2,8,8,2,2
2036,0.032137924446459964,011e8_02036,3,2,0.001,0.8518420970866808,2,8,64,1,3
2123,0.03213794377757123,011e8_02123,3,2,0.001,0.43624708470921325,2,8,32,3,3
2075,0.032137960035499506,011e8_02075,3,2,0.001,0.8123491324169014,2,8,16,2,3
1714,0.03213807738085679,011e8_01714,3,2,0.001,0.16073772691549967,2,1,16,3,2
1991,0.03213819859276215,011e8_01991,3,2,0.001,0.18532961288579736,2,4,64,3,3
2083,0.03214088572170093,011e8_02083,3,2,0.001,0.6449280971710072,2,8,128,2,2
1945,0.03214106338437746,011e8_01945,3,2,0.001,0.3207260649391851,2,4,64,2,2
1861,0.03214188846835082,011e8_01861,3,2,0.01,0.5408381752262627,2,2,8,3,2
1831,0.03214201959508963,011e8_01831,3,2,0.1,0.8804654423020152,2,2,8,2,2
1996,0.03214240740811396,011e8_01996,3,2,0.01,0.6232681763207333,2,4,8,3,2
2118,0.03214252376948846,011e8_02118,3,2,0.001,0.6029173907493071,2,8,16,3,1
1835,0.03214385901476993,011e8_01835,3,2,0.1,0.6775925338232685,2,2,16,2,3
2126,0.03214584329676483,011e8_02126,3,2,0.001,0.6562875657785003,2,8,64,3,3
2122,0.032150379770932505,011e8_02122,3,2,0.001,0.8371387672957081,2,8,32,3,2
1911,0.03215495124196086,011e8_01911,3,2,0.01,0.5156377530277604,2,4,32,1,1
2077,0.03215807875732019,011e8_02077,3,2,0.001,0.7896292099241944,2,8,32,2,2
2113,0.03215840910553685,011e8_02113,3,2,0.1,0.19698577636190812,2,8,128,2,2
1956,0.032160087446429196,011e8_01956,3,2,0.01,0.7317295440032894,2,4,32,2,1
1980,0.03216061164591643,011e8_01980,3,2,0.001,0.6914704890720815,2,4,8,3,1
2046,0.032161589012758514,011e8_02046,3,2,0.01,0.7549516982392102,2,8,32,1,1
210,0.032162385905246206,011e8_00210,2,2,0.1,0.7424031036117497,1,2,8,2,1
1943,0.03216381672008435,011e8_01943,3,2,0.001,0.28446514621934527,2,4,32,2,3
2080,0.032164229594576155,011e8_02080,3,2,0.001,0.11560362235495997,2,8,64,2,2
